"","title","beds","bath","area","adress","type","purpose","flooPlan","url","lastUpdated","price","lon","lat","address"
"5047","Well-built And Properly Designed Residential Apartment Of 1175 Sq Ft In Dakshin Khan For Rent","3","3","","Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4216204.html","December 12, 2022","22 Thousand",90.4266584,23.8519373,"dakshin khan, dhaka 1230, bangladesh"
"5048","A nice residential flat of 1300 SQ FT, for rent, can be found in Ashkona","3","3","1,200 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1508732-400x300.webp","https://www.bproperty.com/en/property/details-3968180.html","November 22, 2021","16 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
"5049","2200 Sq Ft Apartment Is Ready For Rent At Middle Badda, Link Road","4","4","1,400 sqft","Middle Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1306786-400x300.webp","https://www.bproperty.com/en/property/details-5448970.html","October 27, 2022","50 Thousand",90.4237121,23.7798106,"middle badda, dhaka 1212, bangladesh"
"5050","Take This Nice 1750 Sq Ft Rental Flat In Shyamoli, To Fulfill Your Wish","3","3","","Shyamoli, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1564067-240x180.webp","https://www.bproperty.com/en/property/details-5274167.html","October 29, 2022","30 Thousand",90.3639255,23.771007,"shyamoli, dhaka, bangladesh"
"5051","Spacious Flat In A Serene Location | 1550 Sq Ft Home For Rent In Bashundhara R-a","3","3","1,500 sqft","Block H, Bashundhara R-A, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1506509-400x300.webp","https://www.bproperty.com/en/property/details-5416758.html","November 26, 2022","35 Thousand",90.4390353,23.8258759,"block h, dhaka, bangladesh"
"5052","Are You In Hurry? No Worries! You Can Take This 700 Sq Ft Home For Rent In Khilkhet","2","2","1,300 sqft","Naya Nagar, Khilkhet, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/975457-400x300.webp","https://www.bproperty.com/en/property/details-3478637.html","December 11, 2022","12 Thousand",90.426953,23.800997,"naya nagar, dhaka 1212, bangladesh"
"5053","A Rightly Planned 1450 Sq Ft Residence Is Found For Rent In Baitul Aman Housing Society","3","3","1,850 sqft","Baitul Aman Housing Society, Adabor, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1500159-400x300.webp","https://www.bproperty.com/en/property/details-3230878.html","December 12, 2022","30 Thousand",90.3564904,23.7708309,"house no 726, 6 রোড নং ১০, dhaka 1207, bangladesh"
"5054","1300 Sq Ft Apartment With 3 Bedrooms Is Ready For Rent In Mirpur, Dakkhin Paikpara","3","3","1,500 sqft","Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1506509-400x300.webp","https://www.bproperty.com/en/property/details-5393196.html","December 14, 2022","20 Thousand",90.3654204,23.8223486,"mirpur, dhaka, bangladesh"
"5055","At South Banasree Project, 950 Sq Ft Flat Is Ready For Rent","2","2","1,700 sqft","Block J, South Banasree Project, Banasree, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1057057-400x300.webp","https://www.bproperty.com/en/property/details-1939214.html","November 27, 2022","15 Thousand",90.4409834,23.7548337,"1 dakhin banasree project road, dhaka 1219, bangladesh"
"5056","Nice Flat For Rent In Uttara - 18, Near Ruap Masjid","3","3","1,600 sqft","Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1486293-400x300.webp","https://www.bproperty.com/en/property/details-1967985.html","December 6, 2022","15 Thousand",90.3559709,23.856438,"v944+h9g rajuk uttara apartment project, dhaka 1230, bangladesh"
"5057","A Beautiful 1800 Sq Ft Apartment Is Ready For Rent In Uttara 13.","3","3","1,350 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1066807-400x300.webp","https://www.bproperty.com/en/property/details-2085459.html","December 15, 2022","30 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"5058","A Structurally Well Set 2150 Sq Ft Flat For Rent Is Available In Bashundhara R-a.","3","4","1,335 sqft","Block C, Bashundhara R-A, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523730-400x300.webp","https://www.bproperty.com/en/property/details-3083310.html","December 9, 2022","40 Thousand",90.4272477,23.8184723,"block c, dhaka, bangladesh"
"5059","A Well-constructed 650 Sq Ft Apartment Is Ready To Rent In Kallyanpur","2","2","","Kallyanpur, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4447334.html","December 3, 2022","12.5 Thousand",90.3595372,23.7822036,"kallyanpur, dhaka, bangladesh"
"5060","1200 Sq Ft Beautiful Apartment Is For Rent In Uttara-5","3","2","1,500 sqft","Sector 5, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1332177-400x300.webp","https://www.bproperty.com/en/property/details-5537661.html","November 28, 2022","28 Thousand",90.3907284,23.8646732,"sector 5, dhaka 1230, bangladesh"
"5061","900 Sq Ft Great Apartment Is For Rent In Uttara, Sector 5","2","2","2,100 sqft","Sector 5, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/117526-400x300.webp","https://www.bproperty.com/en/property/details-5537658.html","November 28, 2022","23 Thousand",90.3907284,23.8646732,"sector 5, dhaka 1230, bangladesh"
"5062","Deal With This 900 Sq Ft Apartment For Rent In Uttara-5","2","2","1,500 sqft","Sector 5, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1332177-400x300.webp","https://www.bproperty.com/en/property/details-5537660.html","November 28, 2022","23 Thousand",90.3907284,23.8646732,"sector 5, dhaka 1230, bangladesh"
"5063","Seize This 1200 Sq Ft Apartment For Rent In Uttara-5","3","2","1,500 sqft","Sector 5, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1332177-400x300.webp","https://www.bproperty.com/en/property/details-5537657.html","November 28, 2022","28 Thousand",90.3907284,23.8646732,"sector 5, dhaka 1230, bangladesh"
"5064","1200 Square Feet Serene Apartment Is For Rent In Uttara-10","3","3","1,500 sqft","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1332177-400x300.webp","https://www.bproperty.com/en/property/details-3996467.html","November 30, 2022","25 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"5065","Strongly Constructed 1500 Sq Ft Home Is Available To Rent In Bashundhara R-a","3","3","1,500 sqft","Block H, Bashundhara R-A, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1332177-400x300.webp","https://www.bproperty.com/en/property/details-5538367.html","December 3, 2022","25 Thousand",90.4390353,23.8258759,"block h, dhaka, bangladesh"
"5066","Flat for Rent in Baridhara close to Baridhara Jame Masjid","3","3","1,500 sqft","Block K, Baridhara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1332177-400x300.webp","https://www.bproperty.com/en/property/details-1982475.html","May 24, 2022","80 Thousand",90.420766,23.8028731,"baridhara k block, dhaka 1212, bangladesh"
"5067","800 Sq Ft Apartment Is Available For Rent In Khilgaon, Tilpapara","2","2","1,500 sqft","Tilpapara, Khilgaon, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1332177-400x300.webp","https://www.bproperty.com/en/property/details-3586192.html","December 9, 2022","20 Thousand",90.4284263,23.7470735,"tilpapara, dhaka, bangladesh"
"5068","Ready Flat 800 Sq Ft Is Now For Rent In Khilgaon Nearby Khilgaon Boys School","2","2","1,500 sqft","Tilpapara, Khilgaon, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1332177-400x300.webp","https://www.bproperty.com/en/property/details-1792278.html","December 9, 2022","14 Thousand",90.4284263,23.7470735,"tilpapara, dhaka, bangladesh"
"5069","Available in Khilkhet, is a 800 SQ FT apartment for rent, near Dutch-Bangla Bank Limited | ATM Booth","2","2","4,200 sqft","Khilkhet, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1487974-400x300.webp","https://www.bproperty.com/en/property/details-1836190.html","December 3, 2022","14 Thousand",90.4243013,23.8311224,"khilkhet, dhaka, bangladesh"
"5070","2200 Sq Ft Apartment Is For Rent At Gulshan-2","3","3","1,250 sqft","Gulshan 2, Gulshan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1467241-400x300.webp","https://www.bproperty.com/en/property/details-3488320.html","October 29, 2022","70 Thousand",90.4143085,23.7947536,"gulshan 2, dhaka 1212, bangladesh"
"5071","Grab This 1820 Square Feet Apartment Available For Rent At Uttara-12","3","4","1,335 sqft","Sector 12, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523730-400x300.webp","https://www.bproperty.com/en/property/details-3435522.html","November 29, 2022","50 Thousand",90.380721,23.8713904,"sector 12, dhaka 1230, bangladesh"
"5072","We Are Offering You A 1820 Square Feet Full Furnished Residential Apartment For Rent At Uttara-12","3","4","1,500 sqft","Sector 12, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523061-400x300.webp","https://www.bproperty.com/en/property/details-3435523.html","November 29, 2022","50 Thousand",90.380721,23.8713904,"sector 12, dhaka 1230, bangladesh"
"5073","Visit This 1820 Square Feet Full Furnished Apartment For Rent At Uttara-12","3","4","1,335 sqft","Sector 12, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523730-400x300.webp","https://www.bproperty.com/en/property/details-3435524.html","November 29, 2022","50 Thousand",90.380721,23.8713904,"sector 12, dhaka 1230, bangladesh"
"5074","1820 Square Feet Apartment With A Lovely Environment Is For Rent At Uttara-12","3","4","1,500 sqft","Sector 12, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1548796-400x300.webp","https://www.bproperty.com/en/property/details-3435525.html","November 29, 2022","50 Thousand",90.380721,23.8713904,"sector 12, dhaka 1230, bangladesh"
"5075","Find 900 SQ FT flat available to Rent in Uttara","2","2","1,200 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/385621-400x300.webp","https://www.bproperty.com/en/property/details-2062864.html","December 11, 2022","21 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"5076","Nicely constructed 950 SQ FT apartment is available to Rent in Middle Monipur","2","2","1,550 sqft","Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/116223-400x300.webp","https://www.bproperty.com/en/property/details-2082029.html","October 13, 2020","12 Thousand",90.3654204,23.8223486,"mirpur, dhaka, bangladesh"
"5077","Wonderful 750 Sq Ft Apartment Is Available To Rent In Darussalam","2","2","1,335 sqft","Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523730-400x300.webp","https://www.bproperty.com/en/property/details-2097450.html","August 7, 2021","12 Thousand",90.3654204,23.8223486,"mirpur, dhaka, bangladesh"
"5078","This 1300 Square Feet Apartment With Modest Rooms Is Up For Rent In Uttara-10","3","3","1,335 sqft","Sector 10, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523730-400x300.webp","https://www.bproperty.com/en/property/details-3030944.html","May 24, 2022","20 Thousand",90.3883735,23.884012,"sector 10, dhaka 1230, bangladesh"
"5079","1235 Sq Ft Apartment Is Ready For Rent In Mirpur, Ahmed Nagar","3","3","1,335 sqft","Paikpara, Ahmed Nagar, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523730-400x300.webp","https://www.bproperty.com/en/property/details-5472843.html","December 1, 2022","20 Thousand",90.3604329,23.7865293,"s paikpara rd, dhaka, bangladesh"
"5080","700 Sq Ft Modest Apartment Is Ready For Rent In Uttar Badda","2","2","1,335 sqft","Uttar Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523730-400x300.webp","https://www.bproperty.com/en/property/details-5532558.html","December 9, 2022","15 Thousand",90.4231228,23.7820433,"uttar badda, dhaka 1212, bangladesh"
"5081","1320 Sq Ft Flat Is Now Available For Rent Nearby Tilpapara Jame Masjid In Khilgaon","3","2","1,335 sqft","Tilpapara, Khilgaon, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1523730-400x300.webp","https://www.bproperty.com/en/property/details-1792317.html","December 9, 2022","20 Thousand",90.4284263,23.7470735,"tilpapara, dhaka, bangladesh"
"5082","Get Comfortable In A 1000 Sq Ft Flat For Rent In Mohammadpur, Pc Culture Housing","3","3","1,250 sqft","PC Culture Housing, Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1549009-400x300.webp","https://www.bproperty.com/en/property/details-3461081.html","December 12, 2022","16 Thousand",90.3518903,23.7680904,"pc culture housing, dhaka, bangladesh"
"5083","Property In Adabor – 1200 Sq Ft Flat For Rent","3","3","1,200 sqft","Baitul Aman Housing Society, Adabor, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1425183-400x300.webp","https://www.bproperty.com/en/property/details-3470158.html","December 13, 2022","20 Thousand",90.3564904,23.7708309,"house no 726, 6 রোড নং ১০, dhaka 1207, bangladesh"
"5084","Grab This Nice 1000 Sq Ft Rental House In Taltola, To Fulfill Your Demand","3","3","","Taltola, Khilgaon, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3105881.html","December 13, 2022","25 Thousand",90.4257745,23.7519151,"taltola, dhaka, bangladesh"
"5085","Flat For Rent In Mohammadpur Close To Mohammadpur Shia Masjid","2","2","1,100 sqft","Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1544175-400x300.webp","https://www.bproperty.com/en/property/details-1955970.html","December 7, 2022","14.5 Thousand",90.3588734,23.7661639,"mohammadpur, dhaka, bangladesh"
"5086","1150 Sq Ft Flat For Rent At Mirpur Near Bashir Uddin Adarsha School & College","3","2","","Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4971660.html","December 12, 2022","19 Thousand",90.3489496,23.8015639,"section 1, dhaka, bangladesh"
"5087","Lovely Apartment Of 2 Bedroom Is Up For Rent In The Location Of Mirpur 1.","2","2","","Janata Housing, Shah Ali Bag, Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3911945.html","June 3, 2022","15 Thousand",90.357199,23.800939,"janata housing, dhaka, bangladesh"
"5088","Ready convenient flat of 600 SQ FT is up for rent in Middle Paikpara","1 Bed","1 Bath","1,100 sqft","Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1037792-400x300.webp","https://www.bproperty.com/en/property/details-5047707.html","June 28, 2022","9.5 Thousand",90.3654204,23.8223486,"mirpur, dhaka, bangladesh"
"5089","In The Location Of Gawair An Adequate 1180 Sq. Ft House Is For Rent Near By Gawair Adarsha High School","3","2","1,100 sqft","Gawair, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1037792-400x300.webp","https://www.bproperty.com/en/property/details-4768249.html","June 5, 2022","15 Thousand",90.4154636,23.8586601,"gawair, dhaka 1230, bangladesh"
"5090","Consider Renting This 750 Sq Ft Flat In Joar Sahara, Ready To Make You Feel All The Cozy Home Comforts","2","2","850 sqft","Joar Sahara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/956638-400x300.webp","https://www.bproperty.com/en/property/details-4892453.html","November 15, 2021","15 Thousand",90.4184093,23.8177528,"joar shahara, dhaka, bangladesh"
"5091","Take A Step About Renting This 800 Sq Ft Flat In Joar Sahara, Ready To Make You Feel All The Home Comforts","2","2","850 sqft","Joar Sahara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/303779-400x300.webp","https://www.bproperty.com/en/property/details-4892450.html","August 21, 2022","16 Thousand",90.4184093,23.8177528,"joar shahara, dhaka, bangladesh"
"5092","Focus On Renting A Home For Your Family Like This 850 Sq Ft Apartment In Hazi Abdul Barek Khan Road, Joar Sahara","2","2","","Joar Sahara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5060305.html","June 16, 2022","12 Thousand",90.4184093,23.8177528,"joar shahara, dhaka, bangladesh"
"5093","Rent This 1000 Sq Ft Apartment At Paikpara Near International Islamic School And College","3","2","","Paikpara, Ahmed Nagar, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5411209.html","September 8, 2022","17 Thousand",90.3604329,23.7865293,"s paikpara rd, dhaka, bangladesh"
"5094","A Nice Residential Flat Of 700 Sq Ft, For Rent, Can Be Found In Mohammadpur","2","2","","Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4269724.html","December 15, 2022","15 Thousand",90.3588734,23.7661639,"mohammadpur, dhaka, bangladesh"
"5095","A Decent Life Is Awaiting For You In This 1654 Sq Ft Flat For Rent In Uttara, Sector 18","3","4","","Block A, Rajuk Uttara Apartment Project, Sector 18, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4783284.html","January 7, 2022","15 Thousand",90.3559709,23.856438,"v944+h9g rajuk uttara apartment project, dhaka 1230, bangladesh"
"5096","Superb 1100 SQ FT flat is available to Rent in Goran","3","3","1,500 sqft","North Goran, Goran, Khilgaon, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1453662-400x300.webp","https://www.bproperty.com/en/property/details-5459644.html","December 17, 2022","25 Thousand",90.4323094,23.7519115,"358 north, qc3m+534, ঢাকা 1219, bangladesh"
"5097","Comfortable, convenient and well-constructed 700 SQ FT flat for rent in Mohammadpur","2","2","","Block F, aziz Moholla, Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4620441.html","December 8, 2022","14.5 Thousand",90.3673477,23.7559861,"2, aziz moholla, 8 block # f, dhaka 1205, bangladesh"
"5098","Take This Nice 4800 Sq Ft Flat In Baridhara, To Fulfill Your Wish","4","4","1,250 sqft","Block K, Baridhara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-5192424.html","August 12, 2022","3 Lakh",90.420766,23.8028731,"baridhara k block, dhaka 1212, bangladesh"
"5099","Spot Your Place In A 700 Sq Ft Structurally Well Built Apartment For Rent In Gawair","2","2","1,250 sqft","Gawair, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-4774528.html","June 5, 2022","11 Thousand",90.4154636,23.8586601,"gawair, dhaka 1230, bangladesh"
"5100","Let Us Help You To Rent This 900 Sq Ft Flat Which Is Now Available In Shah Ali Bag","2","2","1,000 sqft","Shah Ali Bag, Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1008173-400x300.webp","https://www.bproperty.com/en/property/details-4787550.html","June 15, 2022","15 Thousand",90.3571841,23.797083,"shah ali bag, dhaka, bangladesh"
"5101","Are You In Hurry? No Worries! You Can Take This 1720 Sq Ft Flat For Rent In Chamilibag","3","4","","Shantinagar, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5139822.html","August 24, 2022","40 Thousand",90.4142853,23.7381866,"shanti nagar, dhaka, bangladesh"
"5102","Use Your Time Perfectly To Take This 1500 Sq Ft Flat For Rent In Bashundhara R-A","3","3","","Block H, Bashundhara R-A, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5303315.html","June 10, 2022","25 Thousand",90.4390353,23.8258759,"block h, dhaka, bangladesh"
"5103","Reside Conveniently In This Well Constructed 1600 Sq. Ft Flat For Rent In Bashundhara , Near By Chapra Masjid.","3","3","1,250 sqft","Block F, Bashundhara R-A, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-3848464.html","June 12, 2022","30 Thousand",90.4349092,23.820682,"block f, dhaka, bangladesh"
"5104","Get Ready For Your Countless Peaceful Days By Renting This 1100 Sq Ft Flat At Chandrima Road-Mirpur .","3","3","1,350 sqft","West Shewrapara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/853877-400x300.webp","https://www.bproperty.com/en/property/details-4928745.html","June 13, 2022","18 Thousand",90.3736584,23.7881199,"west shewrapara, dhaka, bangladesh"
"5105","Good News! This 700 Sq Ft Home For Rent In Badda Which Can Be Your Next Destination","2","2","","Uttar Badda, Badda, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5537819.html","December 14, 2022","15 Thousand",90.4231228,23.7820433,"uttar badda, dhaka 1212, bangladesh"
"5106","900 Sq Ft Fine Flat Is Now For Rent Which Is In Uttara Near Social Islami Bank Limited","2","2","1,250 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-1873631.html","May 30, 2022","19 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"5107","Near Kacha Bazar flat for rent in Ashkona","2","2","1,250 sqft","Ashkona, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1194867-400x300.webp","https://www.bproperty.com/en/property/details-1893186.html","June 13, 2022","16 Thousand",90.4184093,23.853447,"ashkona, dhaka 1230, bangladesh"
"5108","Reasonable 1000 SQ FT flat is available to Rent in Uttara","3","2","1,500 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/33138-400x300.webp","https://www.bproperty.com/en/property/details-2046448.html","May 30, 2022","20 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"5109","An Apartment For Rent Is All Set For You To Settle In Kallyanpur Close To Kallayanpur Post Office","2","2","1,300 sqft","Kallyanpur, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/78196-400x300.webp","https://www.bproperty.com/en/property/details-2059854.html","December 13, 2022","15 Thousand",90.3595372,23.7822036,"kallyanpur, dhaka, bangladesh"
"5110","For rental purpose 520 Square feet flat is available in Mohammadpur","2","1 Bath","1,300 sqft","Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/78196-400x300.webp","https://www.bproperty.com/en/property/details-2063579.html","December 11, 2022","14 Thousand",90.3588734,23.7661639,"mohammadpur, dhaka, bangladesh"
"5111","Find 900 SQ FT flat available to Rent in Faydabad","3","2","1,250 sqft","Faydabad, East Azampur, Dakshin Khan, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/76497-400x300.webp","https://www.bproperty.com/en/property/details-2077792.html","June 10, 2022","14.5 Thousand",90.4136962,23.8772544,"faydabad, dhaka 1230, bangladesh"
"5112","Flat For Rent In Uttara Near By Gausul Azam Jame Masjid","2","2","","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-2086655.html","June 5, 2022","18 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"5113","With A Reasonable Price, See This 3 Bedroom Residence Available For Rent In Uttara 14.","3","2","800 sqft","Sector 14, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1439611-400x300.webp","https://www.bproperty.com/en/property/details-2087895.html","January 31, 2022","18 Thousand",90.3871961,23.8676564,"sector 14, dhaka 1230, bangladesh"
"5114","A proper 700 SQ FT residence is prepared to be rented at Mirpur, Shah Ali Bag","2","1 Bath","","Section 1, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3191791.html","June 2, 2022","10.7 Thousand",90.3489496,23.8015639,"section 1, dhaka, bangladesh"
"5115","Ready 800 SQ FT beautifully built apartment is now to Rent in Mohammadpur, PC Culture Housing","3","2","","PC Culture Housing, Mohammadpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-4531316.html","December 17, 2022","17 Thousand",90.3518903,23.7680904,"pc culture housing, dhaka, bangladesh"
"5116","In The Amazing Place Of Mirpur Dohs, There Is An Apartment For Rent.","4","4","1,200 sqft","Mirpur DOHS, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1204077-400x300.webp","https://www.bproperty.com/en/property/details-3191398.html","June 9, 2022","44 Thousand",90.3695392,23.836468,"mirpur dohs, dhaka, bangladesh"
"5117","In Uttara, Sector 13, With Satisfactory Price, An Apartment Of 500 Sq Ft Is For Rent.","1 Bed","1 Bath","1,300 sqft","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/78196-400x300.webp","https://www.bproperty.com/en/property/details-3035440.html","May 24, 2022","14 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"5118","Rarely Available A 3 Bedroom Residential Property To Rent In Khilkhet With Satisfactory Price.","3","2","1,450 sqft","Khilkhet, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/1169012-400x300.webp","https://www.bproperty.com/en/property/details-3571932.html","December 8, 2022","20 Thousand",90.4243013,23.8311224,"khilkhet, dhaka, bangladesh"
"5119","Make This 1500 Sq Ft Home Your Next Residing Location, Which Is Up To Rent In Banasree","4","4","","Block A, Banasree, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-5258040.html","December 15, 2022","35 Thousand",90.3737745,23.7569718,"block # a, dhaka 1205, bangladesh"
"5120","Well Designed 900 Sq Ft Residential Flat Is There For Rent At Uttara -13","2","2","","Sector 13, Uttara, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-3426618.html","May 23, 2022","18.5 Thousand",90.3877848,23.8713728,"sector-13, dhaka 1230, bangladesh"
"5121","700 Sq Ft Apartment For Rent In Middle Paikpara Nearby Shah Shaheb Nagar Jame Masjid","2","2","","Middle Paikpara, Mirpur, Dhaka","Apartment","For Rent","https://images-cdn.bproperty.com/thumbnails/2-240x180.webp","https://www.bproperty.com/en/property/details-2004220.html","May 25, 2022","13 Thousand",90.3589489,23.7903857,"middle paikpara, dhaka, bangladesh"
